GEO.id2,HC01_VC04,HC01_VC05,HC01_VC06,HC01_VC07,HC01_VC08,HC01_VC09,HC01_VC10,HC01_VC11,HC01_VC12,HC01_VC13,HC01_VC14,HC01_VC17,HC01_VC18,HC01_VC21,HC01_VC22,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC101,HC01_VC141,HC01_VC142,HC01_VC149,HC01_VC150,HC01_VC151,HC01_VC154,HC01_VC155,HC01_VC156,HC01_VC161,HC01_VC162,HC01_VC163,HC01_VC164,HC01_VC165,HC01_VC166,HC01_VC172,HC01_VC173,HC01_VC174,HC01_VC175,HC01_VC176,HC01_VC177,HC01_VC178,HC01_VC179,HC01_VC180,HC01_VC181,HC01_VC187,HC01_VC188,HC01_VC189,HC01_VC190,HC01_VC191,HC01_VC192,HC01_VC193,HC01_VC194,HC01_VC195,HC01_VC196,HC01_VC197,HC01_VC198,HC01_VC199,HC01_VC200,HC01_VC201,HC01_VC202,HC01_VC203,HC01_VC204,HC01_VC205,HC01_VC206,HC01_VC207,HC01_VC208,HC01_VC209,HC01_VC210,HC01_VC211,HC01_VC212
42043,68644,29563,48527,18064,5210,2744,14907,8755,40383,33476,11772,32858,28221,2.41,3.03,1560,43,55,39,92,25,19941,8243,9256,5890,482,5408,17499,2410,15089,2653,7736,1703,0,4831,576,27514,10946,12293,5257,8448,3000,4726,1967,2047,722,1245,848,311,4780,16301,4269,769,76230,918,2030,31302,19688,1358,760,9248,348,2505,3141,3238,2050,2527,1211,1473,1471,3602,1782
42045,136754,59677,97854,40666,9718,4368,29182,14643,67817,58397,23928,66604,57570,2.63,3.27,2893,36,54,12,90,35,32677,28882,24822,5270,407,4863,53704,4329,49375,9560,22462,10287,95,10156,1144,61931,21993,14120,4773,26116,8110,16092,7990,5603,1120,2813,1500,765,4637,45818,7777,945,82535,4994,2230,149595,97986,3172,1988,24199,757,7805,4585,7731,2075,12507,3332,985,4454,5581,7093
42047,8830,3191,6749,2137,740,400,1341,654,4545,4153,1926,3403,4313,2.33,2.89,103,34,39,10,93,13,2808,205,70,95,12,83,275,8,267,120,65,0,3,87,0,580,127,75,24,463,87,30,16,12,0,9,72,26,397,2060,753,252,15093,171,89,4632,6086,48,63,2470,43,90,222,226,188,0,1756,456,31,91,26
42049,69296,28498,50375,17501,4865,2537,14056,8460,40404,33381,12362,31508,29415,2.44,3.06,1293,34,46,15,79,24,21359,5548,6299,2790,336,2454,11847,1978,9869,4701,4091,1074,98,1449,434,17441,6702,5628,1869,8148,3263,1881,848,1784,722,1369,1345,905,4324,22643,4935,1038,81241,1270,2833,47585,36208,868,892,33714,905,3696,4331,4874,4077,2330,6349,639,2278,2238,474
42051,34400,12542,25229,8055,2739,1358,6432,3129,19587,17035,7775,14273,17592,2.42,3.04,701,45,47,26,103,10,11551,712,571,766,20,746,1283,204,1079,391,313,55,196,272,56,3106,757,1078,343,1557,210,398,195,73,9,932,1200,30,5040,12679,1888,158,31902,483,2901,22715,18347,192,193,11667,43,2063,1759,2313,7737,822,531,351,325,887,96
42053,1247,202,1054,121,29,3,164,78,828,724,410,261,1018,2.04,2.55,3,10,20,0,69,7,822,105,56,77,7,70,161,3,158,40,37,22,0,62,0,521,141,303,90,95,30,40,18,83,3,1,33,11,169,524,102,26,1967,13,18,914,387,7,6,288,0,50,140,85,54,97,167,17,5,72,33
42055,40113,16238,32052,11498,2675,1449,5386,3291,18185,15490,6685,17540,17786,2.56,3.08,550,32,51,12,93,28,12625,1966,3282,1823,281,1542,5248,510,4738,822,1247,156,0,2916,107,10310,3223,6102,2249,2961,594,893,300,354,80,193,126,150,2092,11061,2378,476,53166,615,657,19080,6772,216,525,3510,64,635,2723,2640,463,241,1178,1650,310,1128,588
42057,4214,1550,3386,1117,340,212,488,221,1767,1456,685,1784,1949,2.46,2.9,56,43,56,41,116,16,1283,64,55,55,0,55,119,0,119,61,19,2,0,37,0,224,57,96,41,111,9,17,7,0,0,15,30,6,240,1209,639,22,5170,15,5,1581,558,0,39,223,12,40,155,239,9,2,92,30,18,133,0
42059,9530,3513,7214,2389,682,306,1634,818,4853,3979,1890,4021,4571,2.35,2.87,166,41,56,8,116,19,3399,123,52,169,12,157,175,4,171,79,65,0,0,24,7,1293,248,675,117,398,83,69,9,151,39,165,320,21,886,4659,530,76,8564,39,549,6339,3379,103,54,2643,0,639,1276,672,776,181,134,176,155,356,106
42061,11673,4465,9517,3238,723,453,1433,774,5558,4890,2358,4976,5714,2.37,2.88,183,40,63,13,135,22,3932,225,337,234,12,222,562,150,412,199,170,6,0,153,34,1579,506,848,238,534,211,90,51,107,6,38,71,31,1372,3452,794,147,15793,222,177,6894,3183,79,113,1303,38,314,732,692,288,127,261,161,96,616,56
42063,21672,7802,17654,5889,1234,566,2784,1347,12726,9720,3746,8539,9775,2.41,2.96,305,24,48,27,83,19,6603,776,787,340,12,328,1563,417,1146,180,1158,50,3,143,29,4694,1624,714,231,2989,932,722,412,269,49,226,714,58,3309,7294,1212,196,27877,165,1879,15798,9991,265,170,7076,83,700,2537,1772,2802,58,785,156,642,1061,156
42065,12272,4606,9667,3123,801,359,1804,1124,6311,5535,2613,5055,5910,2.38,2.92,181,40,57,17,122,17,3753,141,149,152,4,148,290,32,258,86,114,8,5,38,39,1453,281,285,69,1061,175,56,24,51,13,57,214,52,2240,4047,793,90,15674,23,291,6755,5258,203,102,2107,48,111,912,1102,658,10,1065,138,134,511,29
42067,6620,2335,5541,1812,342,151,737,372,2709,2259,1107,2659,3131,2.62,3.12,44,19,59,34,118,21,1650,160,292,158,0,158,452,41,411,26,49,45,0,291,41,1986,868,661,281,1298,565,15,10,12,12,2,23,15,593,1192,441,132,11293,28,63,2894,632,75,15,290,10,151,379,355,27,0,63,489,68,191,20
42069,53406,21009,39214,14012,4006,1790,10186,5207,31929,27234,12122,22905,27184,2.41,3.06,667,24,36,11,64,19,17302,4847,6045,2988,195,2793,10892,1556,9336,2033,4501,254,57,3880,167,18098,7826,8152,3758,7762,3074,1589,745,595,249,1228,506,346,2851,15001,2577,715,37177,538,1226,54897,49753,4095,641,36890,480,8178,679,2102,5733,243,897,927,3608,11342,551
42071,136731,57058,112011,43211,6906,3492,17814,10355,57772,46788,20348,62157,55233,2.64,3.16,2076,35,62,23,119,23,33000,12702,11347,14611,1068,13543,24049,2246,21803,4964,7740,2424,46,8105,770,76919,28106,31849,11729,35963,11029,7294,4367,1813,981,853,1401,489,8001,41112,8914,1333,192528,2367,2323,56526,30762,941,2200,14822,681,3824,5976,7985,2118,4001,4068,17496,2275,5432,1374
42073,24446,9215,18467,5944,1582,726,4397,2545,12170,10729,5061,10343,12190,2.39,2.96,286,29,39,17,86,10,7337,946,307,223,0,223,1253,85,1168,714,293,72,0,131,43,3500,1271,620,165,2503,975,206,49,171,82,1246,306,71,1305,7377,1485,110,23471,680,1101,14995,22815,128,117,6837,60,703,3233,1454,1847,353,512,140,387,1616,39
42075,36302,14943,28068,10174,2567,1267,5667,3502,15491,13258,5965,16206,15905,2.55,3.03,644,43,58,18,120,17,11095,2796,2077,5618,964,4654,4873,473,4400,1173,1285,234,0,2020,161,13346,5699,8879,4111,3126,937,1031,525,310,126,263,549,207,2795,6781,2231,282,53013,362,1493,13070,9034,288,344,4175,123,861,1366,1514,1386,325,845,3164,657,1219,413
42077,89467,39313,65783,26183,6021,2817,17663,10313,44217,36462,14591,42931,36896,2.58,3.17,1922,42,52,28,94,24,22671,20331,15634,16609,1695,14914,35965,2901,33064,5311,10191,1982,95,17840,546,74415,29548,51074,20855,12658,3480,5031,2618,5652,2595,6513,1262,373,8605,17418,4883,816,94886,1973,6899,40834,31011,1458,1544,16943,958,3823,1760,3597,9119,2040,2037,1231,5587,5870,3055
42079,82250,31605,57765,18994,7032,2917,17453,9694,47085,40735,18641,35358,41557,2.38,2.99,1872,45,51,18,103,18,26777,7351,9569,3082,284,2798,16920,1538,15382,2764,2813,361,3,10745,234,27898,11238,18742,8389,6708,1866,1679,824,769,159,2358,1276,183,6602,18796,3791,425,56685,1512,1866,61247,55842,10204,472,69962,284,10129,1004,2532,17772,1240,1410,513,3420,15022,919
42081,29845,11581,22608,7457,2156,1137,5081,2987,16163,13169,5482,12670,13537,2.42,2.97,700,48,54,25,99,21,10048,938,717,664,35,629,1655,206,1449,522,584,37,0,375,137,3780,897,1560,352,1714,322,356,156,150,67,243,267,86,3339,9415,3179,288,44453,193,350,16269,9218,219,315,4697,54,619,1375,1994,508,338,1479,375,289,1513,130
42083,11190,4433,7964,2547,1029,619,2197,1267,6150,5198,2264,5051,5315,2.31,2.8,304,59,65,13,151,14,4177,351,285,283,12,271,636,73,563,170,181,3,0,263,19,1222,332,594,180,399,43,149,60,80,49,21,156,43,1074,4375,1105,198,12061,94,107,7908,5180,61,129,2049,19,90,585,919,313,91,3551,275,124,494,93
42085,30529,11591,22999,7603,1738,953,5792,3035,15599,13796,6419,12749,15275,2.35,2.91,401,30,48,9,97,20,10351,928,692,724,96,628,1620,118,1502,571,665,82,9,241,52,5553,1870,959,289,3837,1264,516,246,241,71,306,555,143,3150,11559,1891,278,34584,511,2490,19221,14333,314,369,5961,33,1003,3520,2546,4338,272,1190,502,404,2127,167
42087,12531,4803,9686,3240,780,465,2065,1098,6291,5132,2501,5439,6251,2.45,2.98,150,31,54,30,110,16,4092,164,185,135,0,135,349,50,299,77,197,0,0,42,33,3749,1733,305,101,3268,1541,176,91,0,0,15,62,29,1556,2830,621,74,16596,112,110,5238,1878,156,88,918,0,95,781,900,159,15,350,810,96,379,20
42089,42252,17734,31875,12047,2914,1598,7463,4089,15409,11920,4642,20164,15915,2.87,3.31,739,33,47,10,105,19,12549,11792,5889,2906,80,2826,17681,655,17026,5137,2695,1306,141,8264,138,23578,7328,13417,3622,7137,2795,1848,532,1176,379,1304,723,578,4480,10439,3023,383,36603,1075,1567,28903,28240,839,866,12293,495,2611,947,2275,1211,2198,1192,368,1028,2324,5545
42091,210447,92972,170401,73042,11132,5097,28914,14833,97506,81745,34248,99057,87219,2.56,3.13,1472,16,45,6,84,26,48393,44926,36242,8265,467,7798,81168,7521,73647,16325,42038,3597,258,17529,1421,98766,35327,25555,10252,36204,10386,32423,13840,4584,849,3612,2692,1560,10756,69036,14112,2546,185498,3844,7673,178561,124953,5311,3201,55696,1506,25955,6979,13162,5310,4264,6037,3264,9355,8914,6791
42093,4710,1783,3748,1313,279,191,683,279,2670,2302,992,1936,2332,2.41,3.0,66,31,48,13,91,23,1544,306,241,387,103,284,547,40,507,127,384,0,0,11,25,1101,300,366,129,465,140,218,18,52,13,58,27,15,749,1568,251,62,7152,19,131,2136,907,96,36,1030,89,90,143,200,192,8,96,139,72,583,0
42095,78103,31760,60470,22639,5104,2460,12529,6661,34687,28261,12930,35452,33798,2.56,3.06,1080,30,44,17,86,18,21568,11958,8428,8374,602,7772,20386,1532,18854,5150,6172,865,54,7608,537,35239,12105,20237,7923,9938,2717,3156,946,1908,519,2278,1261,836,8630,22918,4888,1134,81808,1757,9674,42879,43475,1035,1184,16362,1832,3121,1755,3676,7294,1043,1913,874,3912,5110,1552
42097,25215,9091,19308,6167,1658,678,4249,2246,13955,11877,5167,10154,12671,2.29,2.83,380,42,52,19,114,11,9236,648,523,942,5,937,1171,21,1150,493,325,6,29,279,39,3667,1114,1372,574,2011,462,124,77,160,1,60,197,41,6416,5264,943,68,34104,63,601,11943,7782,946,230,10503,57,749,373,1024,1005,90,240,349,1478,1572,77
42099,12745,5009,10272,3504,703,311,1770,1194,5332,4222,1740,5633,4699,2.5,2.93,167,34,51,17,111,18,3887,257,315,322,8,314,572,31,541,262,153,13,0,88,56,1817,321,420,118,1209,110,119,85,69,8,73,58,33,1457,3137,684,70,19062,96,98,5921,2049,197,115,1196,22,164,888,802,242,15,356,453,197,392,34
42101,308324,132416,158216,59255,30832,12355,119276,60806,271973,229109,67470,158814,140627,2.58,3.59,13955,45,54,45,78,24,69602,94998,98157,54898,4564,50334,193155,21396,171759,35221,77535,17966,522,60661,1250,315159,145471,145257,60637,75535,32946,74498,45754,19869,6134,10566,1748,962,5246,41542,10383,1915,115703,5730,5182,182763,121493,4669,2314,52471,2832,23394,4269,9434,2200,29093,3756,1809,13093,5025,28929
42103,15256,5435,12447,4096,829,304,1980,1035,5927,5058,2198,6120,7161,2.66,3.13,162,27,52,5,148,12,5058,3062,1575,815,64,751,4637,274,4363,2100,511,89,0,1883,54,6022,1949,3041,848,2319,833,322,213,340,55,336,354,72,1793,4487,1665,267,14180,393,1116,13701,11004,242,537,4943,177,1250,326,797,283,227,228,273,674,392,547
42105,4576,1491,3672,1046,308,151,596,294,2272,1964,954,1696,2468,2.51,3.06,90,53,66,46,123,31,1637,121,72,84,3,81,193,6,187,86,50,4,2,26,25,412,128,117,31,251,83,17,7,27,7,19,61,51,413,2301,448,98,4909,15,115,2453,1174,49,59,932,18,48,324,295,97,19,387,101,63,251,2
42107,38599,14537,28587,9721,3211,1451,6801,3365,20523,17488,8174,16287,19164,2.37,2.92,691,45,51,24,101,21,13779,1167,1685,967,67,900,2852,215,2637,755,601,57,27,1336,76,6430,2135,2772,1194,2997,606,513,268,148,67,664,446,51,10051,7435,1763,119,50154,1655,1157,28154,13724,7134,495,16356,105,1834,401,1377,4416,221,595,465,3773,4689,489
42109,10405,4071,8475,2912,749,497,1181,662,4009,3296,1720,4480,4413,2.61,3.07,79,17,53,3,90,38,2681,265,238,279,52,227,503,42,461,219,167,31,7,70,9,3554,1387,527,193,2906,1128,83,35,38,31,15,92,44,1266,2125,630,56,17404,74,121,3296,1722,59,117,1090,138,257,356,452,156,7,247,873,85,470,34
42111,20602,7212,16932,5452,1171,568,2499,1192,9146,8037,4152,7804,10172,2.43,2.95,216,32,50,19,107,17,6577,295,265,416,42,374,560,126,434,186,201,7,7,101,58,2836,1082,728,254,1887,782,98,20,123,26,75,441,38,2459,5374,1328,129,31515,38,1152,8815,6303,167,92,4927,51,676,692,1379,2639,124,352,921,342,863,35
42113,1571,447,1308,333,117,47,146,67,905,801,379,513,1035,2.41,3.06,12,20,42,16,86,18,784,70,41,28,0,28,111,29,82,30,33,15,0,33,0,153,63,47,18,67,31,28,14,11,0,6,2,1,186,663,127,2,2212,50,18,1167,457,12,26,546,0,78,90,107,24,32,26,8,44,84,9
42115,11695,4056,9289,2904,867,402,1539,750,5570,4655,1952,4549,5564,2.45,2.95,159,38,45,39,89,14,3970,325,321,220,5,215,646,24,622,244,150,24,0,180,48,1039,256,423,99,502,133,91,24,23,0,44,302,110,1292,7518,1200,136,9739,106,252,8702,4078,429,79,4074,80,946,433,949,928,31,431,95,251,1722,35
42117,11429,4125,9066,2855,872,449,1491,821,5373,4377,2011,4669,5452,2.43,2.88,217,43,59,28,113,23,3981,267,183,209,2,207,450,26,424,170,164,10,2,63,41,868,230,404,108,335,62,98,60,31,0,30,255,64,1172,6780,1102,173,10876,85,201,5941,2471,92,153,1956,79,169,645,1152,116,32,1082,146,96,1078,15
42119,10318,4330,8202,2952,717,484,1399,894,4740,3689,1506,4796,4478,2.36,2.83,235,43,51,3,101,21,3331,572,1208,598,69,529,1780,249,1531,275,415,120,12,848,110,4098,1536,1703,664,1639,643,502,144,254,85,127,31,72,1266,3362,1026,135,15815,47,141,4160,3079,219,97,1567,44,480,474,939,156,406,340,507,226,464,205
42121,15156,5630,11556,3505,1114,620,2486,1505,7256,6364,2816,6283,7101,2.36,2.86,217,38,44,21,94,11,5195,266,166,213,5,208,432,4,428,140,135,26,4,82,45,1043,252,308,86,549,87,141,62,45,17,21,113,68,1919,5660,1265,248,19114,130,254,9780,3958,109,58,3203,31,369,1395,1369,318,80,1170,360,175,823,66
42123,11097,3557,8956,2535,683,311,1458,711,5932,5164,2277,4004,5601,2.38,2.94,146,35,47,36,106,7,4021,366,188,184,27,157,554,44,510,242,188,2,13,61,48,1279,430,211,76,911,319,124,35,33,0,18,126,364,1276,5359,1160,211,12027,39,310,6199,4147,116,116,2562,14,179,796,932,371,15,4753,234,167,388,5
42125,55011,20773,43533,15214,2931,1335,8547,4224,28633,24240,10969,22841,26687,2.43,3.0,597,25,48,10,103,18,17475,2051,1895,1258,111,1147,3946,410,3536,1517,1256,339,56,597,181,6669,1986,1876,736,3685,848,758,380,350,22,1307,2228,138,2838,23479,5048,201,55833,1700,4595,37558,37666,1377,638,21329,275,4222,8357,3916,8834,548,1338,460,1449,2224,127
42127,13210,4534,10650,3089,813,470,1747,975,6152,5305,2443,5016,6931,2.49,3.03,118,25,39,6,86,17,4939,1304,570,464,6,458,1874,56,1818,965,247,49,18,521,74,3012,649,1447,353,1199,223,198,35,168,38,172,224,160,1309,5490,1168,107,15008,222,463,11392,7416,412,539,4610,71,778,362,1224,784,206,502,110,362,1211,123
42129,100830,35892,78905,25188,5990,2434,15935,8270,50659,44029,20772,39234,50520,2.34,2.87,919,24,38,7,82,15,32024,3660,1590,1392,52,1340,5250,475,4775,1796,2409,81,23,619,322,10264,2474,2818,699,5008,952,2007,745,431,78,1622,3778,334,5920,34634,5886,441,110767,1964,7179,63435,67904,1430,913,35965,206,5023,7453,7932,21395,973,3968,930,3741,3787,349
42131,7375,2677,5788,1870,544,258,1043,549,3520,2819,1229,3019,3361,2.52,3.06,133,42,43,9,85,21,2337,207,235,107,0,107,442,16,426,106,104,39,9,149,35,637,187,306,91,237,35,91,61,3,0,88,81,62,979,3712,585,59,7285,67,165,5349,2615,755,66,3976,29,564,262,550,531,33,275,63,136,1572,16
42133,118057,50009,91940,34363,7695,4446,18422,11200,50221,41342,17078,54832,45510,2.55,3.03,1819,36,47,18,99,14,34007,8341,7103,8804,858,7946,15444,1048,14396,3004,4805,1106,68,5974,487,27842,10615,17370,6748,6296,1783,3194,1751,982,333,673,1186,594,7687,34249,8180,1105,170862,1909,1797,56148,27100,1054,1821,15123,369,2374,5380,6882,1732,1778,2913,2490,1235,4453,1272
51001,9346,3060,6768,1809,629,234,1949,1017,4943,4200,1866,3767,4789,2.25,2.75,168,48,37,0,62,31,3174,390,1803,216,13,203,2193,352,1841,120,87,1,9,1897,79,3237,1878,2578,1620,579,220,76,38,4,0,11,16,58,155,3099,356,80,1917,47,131,1659,658,17,136,302,57,70,309,480,43,111,75,25,32,75,466
51003,24670,10494,20454,8256,892,480,3324,1758,13867,11353,4072,11259,10827,2.45,3.05,250,18,48,6,97,20,6583,4267,5880,1606,99,1507,10147,1074,9073,2316,3862,732,41,2848,348,11041,3990,4181,1837,3533,930,2553,1066,774,157,632,415,577,1447,14719,2273,527,13296,645,328,10626,5731,314,1162,3089,184,1212,2549,3338,230,886,1268,437,203,991,340
51005,4374,1407,3485,1043,328,128,561,236,2340,2015,1130,1659,2603,2.36,2.91,131,85,79,36,151,42,1318,75,177,91,0,91,252,10,242,74,46,16,5,111,0,455,190,260,123,144,25,42,42,9,0,7,16,22,101,1814,270,63,2418,51,0,1966,463,0,26,75,18,9,438,275,0,44,29,53,0,158,13
51007,3522,1215,2894,933,147,83,481,199,1239,1027,404,1385,1531,2.65,3.09,160,122,83,127,176,24,1035,52,67,46,0,46,119,3,116,22,31,0,0,55,11,398,150,326,117,39,0,14,14,19,19,0,10,0,136,1879,185,23,1425,0,17,1280,450,0,17,145,0,5,68,131,0,156,13,203,7,110,0
51009,8459,3057,6235,1931,456,250,1768,876,4118,3605,1492,3411,4065,2.47,3.02,76,18,46,2,107,13,2443,242,289,145,7,138,531,47,484,61,185,18,7,199,61,1032,433,582,288,275,73,120,47,55,25,22,137,87,395,4850,598,94,3224,80,11,2743,728,30,59,380,41,120,958,848,51,247,224,123,6,199,72
51011,4497,1739,3386,1180,352,137,759,422,1467,1289,729,2013,2017,2.53,2.88,87,57,55,22,112,14,1346,62,70,108,4,104,132,0,132,58,22,10,0,16,26,184,54,126,54,45,0,0,0,13,0,0,15,27,290,1918,243,41,1186,4,26,1165,408,0,41,165,133,31,113,285,15,10,31,17,15,7,0
51013,44558,18999,35482,14968,3149,965,5927,3066,51706,38581,6633,20120,14373,2.26,3.07,844,20,51,36,52,53,12692,21077,29272,5399,453,4946,50349,5862,44487,6019,17953,5268,287,19695,1127,59734,16227,28957,7259,13248,2866,11423,4381,6106,1721,2919,1117,1198,1992,22818,4360,1575,28639,1549,1278,27660,13050,900,1970,7439,468,4435,3245,5533,673,4990,3125,936,912,1976,743
51015,20654,7403,16825,5561,1214,530,2615,1312,7470,6426,2752,8448,9144,2.49,2.93,221,33,53,4,117,22,6279,496,766,492,39,453,1262,67,1195,282,283,6,12,619,60,1971,676,1173,461,577,174,145,41,76,0,99,45,70,1235,7588,1192,99,14135,159,181,6885,1503,190,407,599,17,163,2984,1718,64,67,492,268,71,255,74
51017,1343,504,1136,350,78,69,129,85,882,793,351,540,839,2.04,2.63,0,0,85,0,280,0,480,107,117,10,0,10,224,18,206,0,0,0,0,224,0,67,31,67,31,0,0,0,0,0,0,0,0,0,0,536,26,17,579,0,0,758,74,0,0,12,12,0,515,44,0,12,54,0,1,17,253
51019,21338,7757,17539,5648,1109,538,2690,1571,8784,7449,3231,8657,9473,2.49,2.97,429,57,60,17,151,12,6999,732,774,615,25,590,1506,42,1464,451,606,36,9,355,49,2439,740,1069,320,739,177,576,226,55,17,80,103,139,915,11602,1219,232,9621,115,250,9335,2293,99,361,866,33,239,1780,1964,560,209,515,204,55,650,112
51021,1775,661,1387,516,104,16,284,129,816,751,360,692,873,2.24,2.74,12,23,70,0,181,10,668,75,8,10,0,10,83,0,83,50,16,0,0,17,0,42,5,5,5,37,0,0,0,0,0,7,0,13,88,596,109,9,985,10,38,935,240,0,22,29,0,51,174,98,6,1,48,0,0,0,36
51023,10041,3323,8637,2791,373,113,1031,419,2826,2388,1139,3799,4080,2.55,2.91,17,7,37,17,105,5,2902,566,206,190,0,190,772,4,768,430,165,10,0,115,52,675,184,357,103,242,72,0,0,76,9,355,131,17,309,4584,506,42,5478,121,93,3720,737,29,117,449,5,104,1377,780,115,3,162,25,39,170,9
51025,3999,1256,2636,724,296,145,1067,387,1866,1680,817,1760,2196,2.53,3.1,52,25,39,24,74,15,1016,121,99,67,0,67,220,4,216,26,23,4,0,136,31,469,169,283,128,131,41,9,0,46,0,12,14,11,18,1025,133,3,842,9,0,700,156,0,35,3,14,19,202,223,0,71,83,3,0,102,73
51027,6618,2254,4881,1455,411,154,1326,645,2788,2386,1146,2623,3066,2.41,2.89,176,72,61,13,151,7,970,158,209,54,14,40,367,39,328,3,219,74,0,61,10,453,193,121,56,120,27,136,94,76,16,18,16,0,228,3198,66,26,1633,32,3,2024,249,7,3,9,0,32,371,488,0,120,31,6,4,85,13
51029,4107,1506,2865,884,294,188,948,434,1695,1465,603,1708,1920,2.48,2.92,51,32,39,0,95,0,1158,88,218,95,0,95,306,18,288,63,52,29,0,147,15,577,177,322,94,123,12,35,24,97,47,11,0,13,57,1594,255,19,1020,58,20,751,278,11,7,134,0,7,381,163,0,170,24,6,8,92,53
51031,15226,5606,11650,3796,815,436,2761,1374,6502,5575,2222,6357,6323,2.5,2.99,113,18,34,15,73,9,4741,327,935,417,24,393,1262,167,1095,223,487,105,0,385,62,1423,431,638,163,273,17,440,205,72,46,32,0,224,457,7281,977,56,5118,127,155,5494,1653,61,102,563,21,57,1142,1096,101,220,167,121,21,214,44
51033,8044,3048,5605,1933,713,249,1726,866,2684,2119,875,3697,3013,2.55,2.89,172,52,47,20,89,18,2953,543,280,333,0,333,823,27,796,333,201,8,6,239,36,1374,427,759,127,370,112,192,135,53,53,40,44,85,436,2750,1194,123,3099,135,175,2188,1348,31,155,578,19,189,401,420,39,289,158,18,74,129,56
51035,8532,2883,6626,1915,627,362,1279,606,3976,3572,1801,3221,4292,2.37,2.91,135,55,49,25,87,31,2178,154,407,137,24,113,561,11,550,37,20,1,0,485,18,892,394,779,383,111,11,0,0,2,0,39,7,0,248,3060,216,71,2612,39,19,2563,558,0,0,67,8,0,521,548,0,18,64,105,16,51,0
51036,1883,514,1324,312,143,48,416,154,949,826,414,636,1035,2.53,3.13,37,39,40,0,88,20,690,49,28,47,0,47,77,2,75,31,29,0,0,6,11,145,21,93,2,23,6,24,13,5,0,0,8,17,19,436,78,22,317,12,39,540,149,2,28,57,0,0,90,87,4,51,58,0,0,29,35
51037,3239,1028,2350,615,221,107,668,306,1452,1277,697,1188,1672,2.6,3.19,44,32,33,0,67,20,999,59,122,22,0,22,181,13,168,37,10,4,0,127,3,254,116,193,109,61,7,0,0,0,0,0,16,11,49,1538,175,11,1074,0,17,926,263,32,94,181,57,21,223,135,0,56,37,31,0,16,3
51041,83117,38395,64374,27911,4671,2531,14072,7953,31888,27038,9054,42207,26534,2.78,3.29,1034,24,46,6,100,19,26715,12623,13260,5152,108,5044,25883,1898,23985,3378,8524,1636,82,11886,377,33603,13406,18527,8694,6658,1484,6607,2957,1811,271,2065,1108,633,2674,41158,6322,1447,37975,947,1361,30733,14467,355,2071,6240,505,1450,5863,7101,675,3280,2724,625,503,2048,2097
51043,3812,1341,3113,980,110,65,589,296,1807,1420,590,1689,1760,2.5,3.04,84,54,47,120,49,15,1495,357,282,164,0,164,639,15,624,290,120,18,0,203,8,1019,128,441,82,431,18,101,8,46,20,110,141,109,311,2934,314,72,3343,65,59,2273,611,51,75,181,9,71,333,424,39,3,171,0,61,104,25
51045,1451,507,1165,337,109,77,177,93,700,606,352,603,714,2.41,2.98,33,73,41,0,108,0,568,18,2,38,0,38,20,1,19,19,0,1,0,0,0,94,3,58,2,35,0,0,0,1,1,0,0,0,2,878,175,0,813,0,0,596,102,0,63,38,0,13,249,60,0,1,15,0,0,101,0
51047,12342,5622,9467,3875,893,486,1982,1261,4094,3323,1410,6466,4289,2.81,3.26,208,40,48,24,97,18,3812,1063,2048,810,57,753,3111,134,2977,539,559,207,0,1640,166,3718,1263,2686,865,521,212,308,162,203,24,159,75,0,469,8103,821,271,7831,371,210,6119,2425,42,183,736,98,107,542,1377,136,342,192,79,12,390,249
51049,2739,926,1789,539,297,151,653,236,1299,1044,466,1149,1325,2.45,2.88,109,94,62,0,150,0,862,33,0,71,0,71,33,0,33,0,0,0,0,9,24,94,30,56,24,38,6,0,0,0,0,0,0,0,37,1163,103,58,836,0,5,684,181,0,63,129,41,0,135,150,21,61,18,120,0,75,9
51051,4289,1437,3280,1038,340,146,669,253,1911,1772,706,1745,1922,2.47,3.01,86,67,60,95,117,7,932,29,102,0,0,0,131,2,129,22,10,0,0,99,0,194,54,111,28,76,24,7,2,0,0,0,9,51,89,1959,122,10,1398,21,21,2085,57,0,30,57,0,10,582,314,0,16,22,9,5,9,8
51053,7158,2957,5123,1838,447,184,1588,935,2798,2353,865,3311,2848,2.73,3.18,165,44,44,39,98,5,2566,210,411,330,30,300,621,216,405,220,90,1,0,299,11,808,344,602,292,153,42,49,10,4,0,0,140,11,162,3734,547,127,1716,22,82,1575,822,0,89,232,12,37,251,961,15,151,40,47,225,97,98
51057,2662,888,1979,587,243,105,440,196,1626,1338,567,1069,1471,2.56,3.3,35,24,16,0,40,5,903,101,161,118,56,62,262,14,248,16,23,33,0,190,0,263,181,145,110,44,5,8,0,66,66,137,5,9,42,2259,124,91,978,20,12,1251,192,0,66,80,0,0,133,209,0,441,76,0,0,51,23
51059,278935,135698,226522,110425,15856,6369,36557,18904,112859,88588,25456,144611,84252,2.83,3.34,2484,19,55,7,88,39,82116,169959,163138,27928,1945,25983,333097,25459,307638,25230,170587,30817,1384,102006,3073,390163,151152,137549,60749,91272,24981,120981,53236,40361,12186,26288,4358,3642,10684,98490,23118,5566,128648,7385,5760,115617,56583,3343,10170,29692,2861,15794,14932,25214,3629,34595,9719,3640,4512,7811,4311
